pdc;id_compteur;date_debut;date_fin
linky18334;C00018334;2069-12-10 00:00:00;2069-12-26 00:00:00
linky18335;C00018335;2069-12-11 00:00:00;2069-12-27 00:00:00
linky18336;C00018336;2069-12-12 00:00:00;2069-12-28 00:00:00
linky18337;C00018337;2069-12-13 00:00:00;2069-12-29 00:00:00
linky18338;C00018338;2069-12-14 00:00:00;2069-12-30 00:00:00
linky18339;C00018339;2069-12-15 00:00:00;2069-12-31 00:00:00
linky18340;C00018340;2069-12-16 00:00:00;2070-01-01 00:00:00
linky18341;C00018341;2069-12-17 00:00:00;2070-01-02 00:00:00
linky18342;C00018342;2069-12-18 00:00:00;2070-01-03 00:00:00
linky18343;C00018343;2069-12-19 00:00:00;2070-01-04 00:00:00
linky18344;C00018344;2069-12-20 00:00:00;2070-01-05 00:00:00
linky18345;C00018345;2069-12-21 00:00:00;2070-01-06 00:00:00
linky18346;C00018346;2069-12-22 00:00:00;2070-01-07 00:00:00
linky18347;C00018347;2069-12-23 00:00:00;2070-01-08 00:00:00
linky18348;C00018348;2069-12-24 00:00:00;2070-01-09 00:00:00
linky18349;C00018349;2069-12-25 00:00:00;2070-01-10 00:00:00
linky18350;C00018350;2069-12-26 00:00:00;2070-01-11 00:00:00
linky18351;C00018351;2069-12-27 00:00:00;2070-01-12 00:00:00
linky18352;C00018352;2069-12-28 00:00:00;2070-01-13 00:00:00
linky18353;C00018353;2069-12-29 00:00:00;2070-01-14 00:00:00
linky18354;C00018354;2069-12-30 00:00:00;2070-01-15 00:00:00
linky18355;C00018355;2069-12-31 00:00:00;2070-01-16 00:00:00
linky18356;C00018356;2070-01-01 00:00:00;2070-01-17 00:00:00
linky18357;C00018357;2070-01-02 00:00:00;2070-01-18 00:00:00
linky18358;C00018358;2070-01-03 00:00:00;2070-01-19 00:00:00
linky18359;C00018359;2070-01-04 00:00:00;2070-01-20 00:00:00
linky18360;C00018360;2070-01-05 00:00:00;2070-01-21 00:00:00
linky18361;C00018361;2070-01-06 00:00:00;2070-01-22 00:00:00
linky18362;C00018362;2070-01-07 00:00:00;2070-01-23 00:00:00
linky18363;C00018363;2070-01-08 00:00:00;2070-01-24 00:00:00
linky18364;C00018364;2070-01-09 00:00:00;2070-01-25 00:00:00
linky18365;C00018365;2070-01-10 00:00:00;2070-01-26 00:00:00
linky18366;C00018366;2070-01-11 00:00:00;2070-01-27 00:00:00
linky18367;C00018367;2070-01-12 00:00:00;2070-01-28 00:00:00
linky18368;C00018368;2070-01-13 00:00:00;2070-01-29 00:00:00
linky18369;C00018369;2070-01-14 00:00:00;2070-01-30 00:00:00
linky18370;C00018370;2070-01-15 00:00:00;2070-01-31 00:00:00
linky18371;C00018371;2070-01-16 00:00:00;2070-02-01 00:00:00
linky18372;C00018372;2070-01-17 00:00:00;2070-02-02 00:00:00
linky18373;C00018373;2070-01-18 00:00:00;2070-02-03 00:00:00
linky18374;C00018374;2070-01-19 00:00:00;2070-02-04 00:00:00
linky18375;C00018375;2070-01-20 00:00:00;2070-02-05 00:00:00
linky18376;C00018376;2070-01-21 00:00:00;2070-02-06 00:00:00
linky18377;C00018377;2070-01-22 00:00:00;2070-02-07 00:00:00
linky18378;C00018378;2070-01-23 00:00:00;2070-02-08 00:00:00
linky18379;C00018379;2070-01-24 00:00:00;2070-02-09 00:00:00
linky18380;C00018380;2070-01-25 00:00:00;2070-02-10 00:00:00
linky18381;C00018381;2070-01-26 00:00:00;2070-02-11 00:00:00
linky18382;C00018382;2070-01-27 00:00:00;2070-02-12 00:00:00
linky18383;C00018383;2070-01-28 00:00:00;2070-02-13 00:00:00
linky18384;C00018384;2070-01-29 00:00:00;2070-02-14 00:00:00
linky18385;C00018385;2070-01-30 00:00:00;2070-02-15 00:00:00
linky18386;C00018386;2070-01-31 00:00:00;2070-02-16 00:00:00
linky18387;C00018387;2070-02-01 00:00:00;2070-02-17 00:00:00
linky18388;C00018388;2070-02-02 00:00:00;2070-02-18 00:00:00
linky18389;C00018389;2070-02-03 00:00:00;2070-02-19 00:00:00
linky18390;C00018390;2070-02-04 00:00:00;2070-02-20 00:00:00
linky18391;C00018391;2070-02-05 00:00:00;2070-02-21 00:00:00
linky18392;C00018392;2070-02-06 00:00:00;2070-02-22 00:00:00
linky18393;C00018393;2070-02-07 00:00:00;2070-02-23 00:00:00
linky18394;C00018394;2070-02-08 00:00:00;2070-02-24 00:00:00
linky18395;C00018395;2070-02-09 00:00:00;2070-02-25 00:00:00
linky18396;C00018396;2070-02-10 00:00:00;2070-02-26 00:00:00
linky18397;C00018397;2070-02-11 00:00:00;2070-02-27 00:00:00
linky18398;C00018398;2070-02-12 00:00:00;2070-02-28 00:00:00
linky18399;C00018399;2070-02-13 00:00:00;2070-03-01 00:00:00
linky18400;C00018400;2070-02-14 00:00:00;2070-03-02 00:00:00
linky18401;C00018401;2070-02-15 00:00:00;2070-03-03 00:00:00
linky18402;C00018402;2070-02-16 00:00:00;2070-03-04 00:00:00
linky18403;C00018403;2070-02-17 00:00:00;2070-03-05 00:00:00
linky18404;C00018404;2070-02-18 00:00:00;2070-03-06 00:00:00
linky18405;C00018405;2070-02-19 00:00:00;2070-03-07 00:00:00
linky18406;C00018406;2070-02-20 00:00:00;2070-03-08 00:00:00
linky18407;C00018407;2070-02-21 00:00:00;2070-03-09 00:00:00
linky18408;C00018408;2070-02-22 00:00:00;2070-03-10 00:00:00
linky18409;C00018409;2070-02-23 00:00:00;2070-03-11 00:00:00
linky18410;C00018410;2070-02-24 00:00:00;2070-03-12 00:00:00
linky18411;C00018411;2070-02-25 00:00:00;2070-03-13 00:00:00
linky18412;C00018412;2070-02-26 00:00:00;2070-03-14 00:00:00
linky18413;C00018413;2070-02-27 00:00:00;2070-03-15 00:00:00
linky18414;C00018414;2070-02-28 00:00:00;2070-03-16 00:00:00
linky18415;C00018415;2070-03-01 00:00:00;2070-03-17 00:00:00
linky18416;C00018416;2070-03-02 00:00:00;2070-03-18 00:00:00
linky18417;C00018417;2070-03-03 00:00:00;2070-03-19 00:00:00
linky18418;C00018418;2070-03-04 00:00:00;2070-03-20 00:00:00
linky18419;C00018419;2070-03-05 00:00:00;2070-03-21 00:00:00
linky18420;C00018420;2070-03-06 00:00:00;2070-03-22 00:00:00
linky18421;C00018421;2070-03-07 00:00:00;2070-03-23 00:00:00
linky18422;C00018422;2070-03-08 00:00:00;2070-03-24 00:00:00
linky18423;C00018423;2070-03-09 00:00:00;2070-03-25 00:00:00
linky18424;C00018424;2070-03-10 00:00:00;2070-03-26 00:00:00
linky18425;C00018425;2070-03-11 00:00:00;2070-03-27 00:00:00
linky18426;C00018426;2070-03-12 00:00:00;2070-03-28 00:00:00
linky18427;C00018427;2070-03-13 00:00:00;2070-03-29 00:00:00
linky18428;C00018428;2070-03-14 00:00:00;2070-03-30 00:00:00
linky18429;C00018429;2070-03-15 00:00:00;2070-03-31 00:00:00
linky18430;C00018430;2070-03-16 00:00:00;2070-04-01 00:00:00
linky18431;C00018431;2070-03-17 00:00:00;2070-04-02 00:00:00
linky18432;C00018432;2070-03-18 00:00:00;2070-04-03 00:00:00
linky18433;C00018433;2070-03-19 00:00:00;2070-04-04 00:00:00
linky18434;C00018434;2070-03-20 00:00:00;2070-04-05 00:00:00
linky18435;C00018435;2070-03-21 00:00:00;2070-04-06 00:00:00
linky18436;C00018436;2070-03-22 00:00:00;2070-04-07 00:00:00
linky18437;C00018437;2070-03-23 00:00:00;2070-04-08 00:00:00
linky18438;C00018438;2070-03-24 00:00:00;2070-04-09 00:00:00
linky18439;C00018439;2070-03-25 00:00:00;2070-04-10 00:00:00
linky18440;C00018440;2070-03-26 00:00:00;2070-04-11 00:00:00
linky18441;C00018441;2070-03-27 00:00:00;2070-04-12 00:00:00
linky18442;C00018442;2070-03-28 00:00:00;2070-04-13 00:00:00
linky18443;C00018443;2070-03-29 00:00:00;2070-04-14 00:00:00
linky18444;C00018444;2070-03-30 00:00:00;2070-04-15 00:00:00
linky18445;C00018445;2070-03-31 00:00:00;2070-04-16 00:00:00
linky18446;C00018446;2070-04-01 00:00:00;2070-04-17 00:00:00
linky18447;C00018447;2070-04-02 00:00:00;2070-04-18 00:00:00
linky18448;C00018448;2070-04-03 00:00:00;2070-04-19 00:00:00
linky18449;C00018449;2070-04-04 00:00:00;2070-04-20 00:00:00
linky18450;C00018450;2070-04-05 00:00:00;2070-04-21 00:00:00
linky18451;C00018451;2070-04-06 00:00:00;2070-04-22 00:00:00
linky18452;C00018452;2070-04-07 00:00:00;2070-04-23 00:00:00
linky18453;C00018453;2070-04-08 00:00:00;2070-04-24 00:00:00
linky18454;C00018454;2070-04-09 00:00:00;2070-04-25 00:00:00
linky18455;C00018455;2070-04-10 00:00:00;2070-04-26 00:00:00
linky18456;C00018456;2070-04-11 00:00:00;2070-04-27 00:00:00
linky18457;C00018457;2070-04-12 00:00:00;2070-04-28 00:00:00
linky18458;C00018458;2070-04-13 00:00:00;2070-04-29 00:00:00
linky18459;C00018459;2070-04-14 00:00:00;2070-04-30 00:00:00
linky18460;C00018460;2070-04-15 00:00:00;2070-05-01 00:00:00
linky18461;C00018461;2070-04-16 00:00:00;2070-05-02 00:00:00
linky18462;C00018462;2070-04-17 00:00:00;2070-05-03 00:00:00
linky18463;C00018463;2070-04-18 00:00:00;2070-05-04 00:00:00
linky18464;C00018464;2070-04-19 00:00:00;2070-05-05 00:00:00
linky18465;C00018465;2070-04-20 00:00:00;2070-05-06 00:00:00
linky18466;C00018466;2070-04-21 00:00:00;2070-05-07 00:00:00
linky18467;C00018467;2070-04-22 00:00:00;2070-05-08 00:00:00
linky18468;C00018468;2070-04-23 00:00:00;2070-05-09 00:00:00
linky18469;C00018469;2070-04-24 00:00:00;2070-05-10 00:00:00
linky18470;C00018470;2070-04-25 00:00:00;2070-05-11 00:00:00
linky18471;C00018471;2070-04-26 00:00:00;2070-05-12 00:00:00
linky18472;C00018472;2070-04-27 00:00:00;2070-05-13 00:00:00
linky18473;C00018473;2070-04-28 00:00:00;2070-05-14 00:00:00
linky18474;C00018474;2070-04-29 00:00:00;2070-05-15 00:00:00
linky18475;C00018475;2070-04-30 00:00:00;2070-05-16 00:00:00
linky18476;C00018476;2070-05-01 00:00:00;2070-05-17 00:00:00
linky18477;C00018477;2070-05-02 00:00:00;2070-05-18 00:00:00
linky18478;C00018478;2070-05-03 00:00:00;2070-05-19 00:00:00
linky18479;C00018479;2070-05-04 00:00:00;2070-05-20 00:00:00
linky18480;C00018480;2070-05-05 00:00:00;2070-05-21 00:00:00
linky18481;C00018481;2070-05-06 00:00:00;2070-05-22 00:00:00
linky18482;C00018482;2070-05-07 00:00:00;2070-05-23 00:00:00
linky18483;C00018483;2070-05-08 00:00:00;2070-05-24 00:00:00
linky18484;C00018484;2070-05-09 00:00:00;2070-05-25 00:00:00
linky18485;C00018485;2070-05-10 00:00:00;2070-05-26 00:00:00
linky18486;C00018486;2070-05-11 00:00:00;2070-05-27 00:00:00
linky18487;C00018487;2070-05-12 00:00:00;2070-05-28 00:00:00
linky18488;C00018488;2070-05-13 00:00:00;2070-05-29 00:00:00
linky18489;C00018489;2070-05-14 00:00:00;2070-05-30 00:00:00
linky18490;C00018490;2070-05-15 00:00:00;2070-05-31 00:00:00
linky18491;C00018491;2070-05-16 00:00:00;2070-06-01 00:00:00
linky18492;C00018492;2070-05-17 00:00:00;2070-06-02 00:00:00
linky18493;C00018493;2070-05-18 00:00:00;2070-06-03 00:00:00
linky18494;C00018494;2070-05-19 00:00:00;2070-06-04 00:00:00
linky18495;C00018495;2070-05-20 00:00:00;2070-06-05 00:00:00
linky18496;C00018496;2070-05-21 00:00:00;2070-06-06 00:00:00
linky18497;C00018497;2070-05-22 00:00:00;2070-06-07 00:00:00
linky18498;C00018498;2070-05-23 00:00:00;2070-06-08 00:00:00
linky18499;C00018499;2070-05-24 00:00:00;2070-06-09 00:00:00
linky18500;C00018500;2070-05-25 00:00:00;2070-06-10 00:00:00
linky18501;C00018501;2070-05-26 00:00:00;2070-06-11 00:00:00
linky18502;C00018502;2070-05-27 00:00:00;2070-06-12 00:00:00
linky18503;C00018503;2070-05-28 00:00:00;2070-06-13 00:00:00
linky18504;C00018504;2070-05-29 00:00:00;2070-06-14 00:00:00
linky18505;C00018505;2070-05-30 00:00:00;2070-06-15 00:00:00
linky18506;C00018506;2070-05-31 00:00:00;2070-06-16 00:00:00
linky18507;C00018507;2070-06-01 00:00:00;2070-06-17 00:00:00
linky18508;C00018508;2070-06-02 00:00:00;2070-06-18 00:00:00
linky18509;C00018509;2070-06-03 00:00:00;2070-06-19 00:00:00
linky18510;C00018510;2070-06-04 00:00:00;2070-06-20 00:00:00
linky18511;C00018511;2070-06-05 00:00:00;2070-06-21 00:00:00
linky18512;C00018512;2070-06-06 00:00:00;2070-06-22 00:00:00
linky18513;C00018513;2070-06-07 00:00:00;2070-06-23 00:00:00
linky18514;C00018514;2070-06-08 00:00:00;2070-06-24 00:00:00
linky18515;C00018515;2070-06-09 00:00:00;2070-06-25 00:00:00
linky18516;C00018516;2070-06-10 00:00:00;2070-06-26 00:00:00
linky18517;C00018517;2070-06-11 00:00:00;2070-06-27 00:00:00
linky18518;C00018518;2070-06-12 00:00:00;2070-06-28 00:00:00
linky18519;C00018519;2070-06-13 00:00:00;2070-06-29 00:00:00
linky18520;C00018520;2070-06-14 00:00:00;2070-06-30 00:00:00
linky18521;C00018521;2070-06-15 00:00:00;2070-07-01 00:00:00
linky18522;C00018522;2070-06-16 00:00:00;2070-07-02 00:00:00
linky18523;C00018523;2070-06-17 00:00:00;2070-07-03 00:00:00
linky18524;C00018524;2070-06-18 00:00:00;2070-07-04 00:00:00
linky18525;C00018525;2070-06-19 00:00:00;2070-07-05 00:00:00
linky18526;C00018526;2070-06-20 00:00:00;2070-07-06 00:00:00
linky18527;C00018527;2070-06-21 00:00:00;2070-07-07 00:00:00
linky18528;C00018528;2070-06-22 00:00:00;2070-07-08 00:00:00
linky18529;C00018529;2070-06-23 00:00:00;2070-07-09 00:00:00
linky18530;C00018530;2070-06-24 00:00:00;2070-07-10 00:00:00
linky18531;C00018531;2070-06-25 00:00:00;2070-07-11 00:00:00
linky18532;C00018532;2070-06-26 00:00:00;2070-07-12 00:00:00
linky18533;C00018533;2070-06-27 00:00:00;2070-07-13 00:00:00
linky18534;C00018534;2070-06-28 00:00:00;2070-07-14 00:00:00
linky18535;C00018535;2070-06-29 00:00:00;2070-07-15 00:00:00
linky18536;C00018536;2070-06-30 00:00:00;2070-07-16 00:00:00
linky18537;C00018537;2070-07-01 00:00:00;2070-07-17 00:00:00
linky18538;C00018538;2070-07-02 00:00:00;2070-07-18 00:00:00
linky18539;C00018539;2070-07-03 00:00:00;2070-07-19 00:00:00
linky18540;C00018540;2070-07-04 00:00:00;2070-07-20 00:00:00
linky18541;C00018541;2070-07-05 00:00:00;2070-07-21 00:00:00
linky18542;C00018542;2070-07-06 00:00:00;2070-07-22 00:00:00
linky18543;C00018543;2070-07-07 00:00:00;2070-07-23 00:00:00
linky18544;C00018544;2070-07-08 00:00:00;2070-07-24 00:00:00
linky18545;C00018545;2070-07-09 00:00:00;2070-07-25 00:00:00
linky18546;C00018546;2070-07-10 00:00:00;2070-07-26 00:00:00
linky18547;C00018547;2070-07-11 00:00:00;2070-07-27 00:00:00
linky18548;C00018548;2070-07-12 00:00:00;2070-07-28 00:00:00
linky18549;C00018549;2070-07-13 00:00:00;2070-07-29 00:00:00
linky18550;C00018550;2070-07-14 00:00:00;2070-07-30 00:00:00
linky18551;C00018551;2070-07-15 00:00:00;2070-07-31 00:00:00
linky18552;C00018552;2070-07-16 00:00:00;2070-08-01 00:00:00
linky18553;C00018553;2070-07-17 00:00:00;2070-08-02 00:00:00
linky18554;C00018554;2070-07-18 00:00:00;2070-08-03 00:00:00
linky18555;C00018555;2070-07-19 00:00:00;2070-08-04 00:00:00
linky18556;C00018556;2070-07-20 00:00:00;2070-08-05 00:00:00
linky18557;C00018557;2070-07-21 00:00:00;2070-08-06 00:00:00
linky18558;C00018558;2070-07-22 00:00:00;2070-08-07 00:00:00
linky18559;C00018559;2070-07-23 00:00:00;2070-08-08 00:00:00
linky18560;C00018560;2070-07-24 00:00:00;2070-08-09 00:00:00
linky18561;C00018561;2070-07-25 00:00:00;2070-08-10 00:00:00
linky18562;C00018562;2070-07-26 00:00:00;2070-08-11 00:00:00
linky18563;C00018563;2070-07-27 00:00:00;2070-08-12 00:00:00
linky18564;C00018564;2070-07-28 00:00:00;2070-08-13 00:00:00
linky18565;C00018565;2070-07-29 00:00:00;2070-08-14 00:00:00
linky18566;C00018566;2070-07-30 00:00:00;2070-08-15 00:00:00
linky18567;C00018567;2070-07-31 00:00:00;2070-08-16 00:00:00
linky18568;C00018568;2070-08-01 00:00:00;2070-08-17 00:00:00
linky18569;C00018569;2070-08-02 00:00:00;2070-08-18 00:00:00
linky18570;C00018570;2070-08-03 00:00:00;2070-08-19 00:00:00
linky18571;C00018571;2070-08-04 00:00:00;2070-08-20 00:00:00
linky18572;C00018572;2070-08-05 00:00:00;2070-08-21 00:00:00
linky18573;C00018573;2070-08-06 00:00:00;2070-08-22 00:00:00
linky18574;C00018574;2070-08-07 00:00:00;2070-08-23 00:00:00
linky18575;C00018575;2070-08-08 00:00:00;2070-08-24 00:00:00
linky18576;C00018576;2070-08-09 00:00:00;2070-08-25 00:00:00
linky18577;C00018577;2070-08-10 00:00:00;2070-08-26 00:00:00
linky18578;C00018578;2070-08-11 00:00:00;2070-08-27 00:00:00
linky18579;C00018579;2070-08-12 00:00:00;2070-08-28 00:00:00
linky18580;C00018580;2070-08-13 00:00:00;2070-08-29 00:00:00
linky18581;C00018581;2070-08-14 00:00:00;2070-08-30 00:00:00
linky18582;C00018582;2070-08-15 00:00:00;2070-08-31 00:00:00
linky18583;C00018583;2070-08-16 00:00:00;2070-09-01 00:00:00
linky18584;C00018584;2070-08-17 00:00:00;2070-09-02 00:00:00
linky18585;C00018585;2070-08-18 00:00:00;2070-09-03 00:00:00
linky18586;C00018586;2070-08-19 00:00:00;2070-09-04 00:00:00
linky18587;C00018587;2070-08-20 00:00:00;2070-09-05 00:00:00
linky18588;C00018588;2070-08-21 00:00:00;2070-09-06 00:00:00
linky18589;C00018589;2070-08-22 00:00:00;2070-09-07 00:00:00
linky18590;C00018590;2070-08-23 00:00:00;2070-09-08 00:00:00
linky18591;C00018591;2070-08-24 00:00:00;2070-09-09 00:00:00
linky18592;C00018592;2070-08-25 00:00:00;2070-09-10 00:00:00
linky18593;C00018593;2070-08-26 00:00:00;2070-09-11 00:00:00
linky18594;C00018594;2070-08-27 00:00:00;2070-09-12 00:00:00
linky18595;C00018595;2070-08-28 00:00:00;2070-09-13 00:00:00
linky18596;C00018596;2070-08-29 00:00:00;2070-09-14 00:00:00
linky18597;C00018597;2070-08-30 00:00:00;2070-09-15 00:00:00
linky18598;C00018598;2070-08-31 00:00:00;2070-09-16 00:00:00
linky18599;C00018599;2070-09-01 00:00:00;2070-09-17 00:00:00
linky18600;C00018600;2070-09-02 00:00:00;2070-09-18 00:00:00
linky18601;C00018601;2070-09-03 00:00:00;2070-09-19 00:00:00
linky18602;C00018602;2070-09-04 00:00:00;2070-09-20 00:00:00
linky18603;C00018603;2070-09-05 00:00:00;2070-09-21 00:00:00
linky18604;C00018604;2070-09-06 00:00:00;2070-09-22 00:00:00
linky18605;C00018605;2070-09-07 00:00:00;2070-09-23 00:00:00
linky18606;C00018606;2070-09-08 00:00:00;2070-09-24 00:00:00
linky18607;C00018607;2070-09-09 00:00:00;2070-09-25 00:00:00
linky18608;C00018608;2070-09-10 00:00:00;2070-09-26 00:00:00
linky18609;C00018609;2070-09-11 00:00:00;2070-09-27 00:00:00
linky18610;C00018610;2070-09-12 00:00:00;2070-09-28 00:00:00
linky18611;C00018611;2070-09-13 00:00:00;2070-09-29 00:00:00
linky18612;C00018612;2070-09-14 00:00:00;2070-09-30 00:00:00
linky18613;C00018613;2070-09-15 00:00:00;2070-10-01 00:00:00
linky18614;C00018614;2070-09-16 00:00:00;2070-10-02 00:00:00
linky18615;C00018615;2070-09-17 00:00:00;2070-10-03 00:00:00
linky18616;C00018616;2070-09-18 00:00:00;2070-10-04 00:00:00
linky18617;C00018617;2070-09-19 00:00:00;2070-10-05 00:00:00
linky18618;C00018618;2070-09-20 00:00:00;2070-10-06 00:00:00
linky18619;C00018619;2070-09-21 00:00:00;2070-10-07 00:00:00
linky18620;C00018620;2070-09-22 00:00:00;2070-10-08 00:00:00
linky18621;C00018621;2070-09-23 00:00:00;2070-10-09 00:00:00
linky18622;C00018622;2070-09-24 00:00:00;2070-10-10 00:00:00
linky18623;C00018623;2070-09-25 00:00:00;2070-10-11 00:00:00
linky18624;C00018624;2070-09-26 00:00:00;2070-10-12 00:00:00
linky18625;C00018625;2070-09-27 00:00:00;2070-10-13 00:00:00
linky18626;C00018626;2070-09-28 00:00:00;2070-10-14 00:00:00
linky18627;C00018627;2070-09-29 00:00:00;2070-10-15 00:00:00
linky18628;C00018628;2070-09-30 00:00:00;2070-10-16 00:00:00
linky18629;C00018629;2070-10-01 00:00:00;2070-10-17 00:00:00
linky18630;C00018630;2070-10-02 00:00:00;2070-10-18 00:00:00
linky18631;C00018631;2070-10-03 00:00:00;2070-10-19 00:00:00
linky18632;C00018632;2070-10-04 00:00:00;2070-10-20 00:00:00
linky18633;C00018633;2070-10-05 00:00:00;2070-10-21 00:00:00
linky18634;C00018634;2070-10-06 00:00:00;2070-10-22 00:00:00
linky18635;C00018635;2070-10-07 00:00:00;2070-10-23 00:00:00
linky18636;C00018636;2070-10-08 00:00:00;2070-10-24 00:00:00
linky18637;C00018637;2070-10-09 00:00:00;2070-10-25 00:00:00
linky18638;C00018638;2070-10-10 00:00:00;2070-10-26 00:00:00
linky18639;C00018639;2070-10-11 00:00:00;2070-10-27 00:00:00
linky18640;C00018640;2070-10-12 00:00:00;2070-10-28 00:00:00
linky18641;C00018641;2070-10-13 00:00:00;2070-10-29 00:00:00
linky18642;C00018642;2070-10-14 00:00:00;2070-10-30 00:00:00
linky18643;C00018643;2070-10-15 00:00:00;2070-10-31 00:00:00
linky18644;C00018644;2070-10-16 00:00:00;2070-11-01 00:00:00
linky18645;C00018645;2070-10-17 00:00:00;2070-11-02 00:00:00
linky18646;C00018646;2070-10-18 00:00:00;2070-11-03 00:00:00
linky18647;C00018647;2070-10-19 00:00:00;2070-11-04 00:00:00
linky18648;C00018648;2070-10-20 00:00:00;2070-11-05 00:00:00
linky18649;C00018649;2070-10-21 00:00:00;2070-11-06 00:00:00
linky18650;C00018650;2070-10-22 00:00:00;2070-11-07 00:00:00
linky18651;C00018651;2070-10-23 00:00:00;2070-11-08 00:00:00
linky18652;C00018652;2070-10-24 00:00:00;2070-11-09 00:00:00
linky18653;C00018653;2070-10-25 00:00:00;2070-11-10 00:00:00
linky18654;C00018654;2070-10-26 00:00:00;2070-11-11 00:00:00
linky18655;C00018655;2070-10-27 00:00:00;2070-11-12 00:00:00
linky18656;C00018656;2070-10-28 00:00:00;2070-11-13 00:00:00
linky18657;C00018657;2070-10-29 00:00:00;2070-11-14 00:00:00
linky18658;C00018658;2070-10-30 00:00:00;2070-11-15 00:00:00
linky18659;C00018659;2070-10-31 00:00:00;2070-11-16 00:00:00
linky18660;C00018660;2070-11-01 00:00:00;2070-11-17 00:00:00
linky18661;C00018661;2070-11-02 00:00:00;2070-11-18 00:00:00
linky18662;C00018662;2070-11-03 00:00:00;2070-11-19 00:00:00
linky18663;C00018663;2070-11-04 00:00:00;2070-11-20 00:00:00
linky18664;C00018664;2070-11-05 00:00:00;2070-11-21 00:00:00
linky18665;C00018665;2070-11-06 00:00:00;2070-11-22 00:00:00
linky18666;C00018666;2070-11-07 00:00:00;2070-11-23 00:00:00
linky18667;C00018667;2070-11-08 00:00:00;2070-11-24 00:00:00
linky18668;C00018668;2070-11-09 00:00:00;2070-11-25 00:00:00
linky18669;C00018669;2070-11-10 00:00:00;2070-11-26 00:00:00
linky18670;C00018670;2070-11-11 00:00:00;2070-11-27 00:00:00
linky18671;C00018671;2070-11-12 00:00:00;2070-11-28 00:00:00
